Year,ISO Alpha-2 Country code,Country name,Suspended parliament,Structure of parliament,Region,Structure & status of parliament,Chamber name (translated),Political system,Statutory number of members per country,Parliament name,Parliamentary term (years),IPU membership,Affiliation periods,Statutory number of members,Current number of members,Men,Women,Percentage of women,Population (in thousands),Gender quota,Election date(s)
2020,TG,Togo,No,Unicameral,Sub-Saharan Africa,Lower chamber,National Assembly,Presidential-Parliamentary,91,Assemblée nationale (National Assembly),5,Yes,from 1981,91,91,74,17,18.7,7417,Yes,12/20/18
2020,TO,Tonga,No,Unicameral,Pacific,Lower chamber,Legislative Assembly,Monarchy,30,Fale Alea (Legislative Assembly),4,Yes,from 2014,30,27,25,2,7.4,105,No,11/16/17
2020,TT,Trinidad and Tobago,No,Bicameral,Americas,Lower chamber,House of Representatives,Parliamentary system,74,Parliament,5,Yes,from 2011,42,42,31,11,26.2,1360,No,8/10/20
2020,TT,Trinidad and Tobago,No,Bicameral,Americas,Upper chamber,Senate,Parliamentary system,74,Parliament,5,Yes,from 2011,32,32,19,13,40.6,1360,No,8/28/20
2020,TN,Tunisia,No,Unicameral,Middle East and North Africa,Lower chamber,Assembly of People's Representatives,Presidential-Parliamentary,,,5,Yes,from 1957,217,217,160,57,26.3,11274,Yes,10/6/19
2020,TN,Tunisia,,Unicameral,Middle East and North Africa,Upper chamber,,Presidential-Parliamentary,,,,Yes,from 1957,,,,,,11274,,4/19/24
2020,TR,Turkey,No,Unicameral,Europe,Lower chamber,Grand National Assembly of Türkiye,Presidential-Parliamentary,600,Türkiye Büyük Millet Meclisi (T.B.M.M) (Grand National Assembly of Türkiye),5,Yes,"from 1910 to 1979
from 1984",600,600,496,104,17.3,78271,Yes,6/24/18
2020,TM,Turkmenistan,No,Unicameral,Asia,Lower chamber,Assembly,Presidential system,,Mejlis (Assembly),5,Yes,from 2017,125,124,93,31,25,5565,No,3/25/18
2020,TV,Tuvalu,No,Unicameral,Pacific,Lower chamber,Parliament of Tuvalu,Parliamentary system,16,Palamene (Parliament),4,Yes,from 2017,16,16,,1,6.3,10,No,9/9/19
2020,UG,Uganda,No,Unicameral,Sub-Saharan Africa,Lower chamber,Parliament,Presidential system,465,Parliament,5,Yes,"from 1981 to 1984
from 1991",465,459,299,160,34.9,40145,Yes,2/18/16
2020,UA,Ukraine,No,Unicameral,Europe,Lower chamber,Parliament,Parliamentary system,450,Verkhovna Rada (Parliament),5,Yes,from 1999,450,423,335,88,20.8,44658,No,7/21/19
2020,AE,United Arab Emirates,No,Unicameral,Middle East and North Africa,Lower chamber,Federal National Council,Monarchy,40,Majlis Watani Itihadi (Federal National Council),4,Yes,from 1977,40,40,20,20,50,9154,Yes,10/5/19
2020,GB,United Kingdom,No,Bicameral,Europe,Lower chamber,House of Commons,Parliamentary system,1450,UK Parliament,5,Yes,from 1889,650,650,430,220,33.8,66573,Yes,12/12/19
2020,TZ,United Republic of Tanzania,No,Unicameral,Sub-Saharan Africa,Lower chamber,National Assembly,Presidential system,393,Bunge (National Assembly),5,Yes,from 1984,393,384,243,141,36.7,53880,Yes,10/28/20
2020,US,United States of America,No,Bicameral,Americas,Upper chamber,Senate,Presidential system,535,Congress,6,No,from 1889 to 2003,100,100,75,25,25,319929,No,11/6/18
2020,US,United States of America,No,Bicameral,Americas,Lower chamber,House of Representatives,Presidential system,535,Congress,2,No,from 1889 to 2003,435,433,315,118,27.3,319929,No,11/6/18
2020,UY,Uruguay,No,Bicameral,Americas,Lower chamber,House of Representatives,Presidential system,130,Asamblea General (General Assembly),5,Yes,"from 1930 to 1934
from 1985",99,99,75,24,24.2,3432,Yes,10/27/19
2020,UY,Uruguay,No,Bicameral,Americas,Upper chamber,Senate,Presidential system,130,Asamblea General (General Assembly),5,Yes,"from 1930 to 1934
from 1985",31,31,21,10,32.3,3432,Yes,10/27/19
2020,UZ,Uzbekistan,No,Bicameral,Asia,Upper chamber,Senate,Presidential-Parliamentary,250,Oliy Majlis (Supreme Assembly),5,Yes,"from 1992 to 2006
from 2017",100,100,77,23,23,30976,Yes,2020-01-16 to 2020-01-17
2020,UZ,Uzbekistan,No,Bicameral,Asia,Lower chamber,Legislative Chamber,Presidential-Parliamentary,250,Oliy Majlis (Supreme Assembly),5,Yes,"from 1992 to 2006
from 2017",150,147,99,48,32.7,30976,Yes,2019-12-22 to 2020-01-05
2020,VU,Vanuatu,No,Unicameral,Pacific,Lower chamber,Parliament,Parliamentary system,52,Parliament,4,Yes,from 2018,52,52,52,0,0,265,No,3/19/20
2020,VE,Venezuela (Bolivarian Republic of),No,Unicameral,Americas,Lower chamber,National Assembly,Presidential system,167,Asamblea Nacional (National Assembly),5,Yes,"from 1926 to 1932
from 1959",167,167,,37,22.2,31155,Yes,12/6/15
2020,VN,Viet Nam,No,Unicameral,Asia,Lower chamber,National Assembly,Communist system,500,Quoc-Hoi (National Assembly),5,Yes,"from 1957 to 1962
from 1968 to 1974
from 1979",500,494,,132,26.7,93572,Yes,5/22/16
2020,YE,Yemen,No,Bicameral,Middle East and North Africa,Upper chamber,Shura Council,Transitional system,412,Majlis (Parliament),,Yes,"1975
from 1979",111,111,108,3,2.7,26916,No,4/28/01
2020,YE,Yemen,No,Bicameral,Middle East and North Africa,Lower chamber,House of Representatives,Transitional system,412,Majlis (Parliament),6,Yes,"1975
from 1979",301,301,300,1,0.3,26916,No,4/27/03
2020,ZM,Zambia,No,Unicameral,Sub-Saharan Africa,Lower chamber,National Assembly,Presidential-Parliamentary,167,National Assembly,5,Yes,from 1977,167,167,139,28,16.8,16101,No,8/11/16
2020,ZW,Zimbabwe,No,Bicameral,Sub-Saharan Africa,Lower chamber,National Assembly,Presidential-Parliamentary,350,Parliament,5,Yes,from 1981,270,270,184,86,31.9,15777,,7/30/18
2020,ZW,Zimbabwe,No,Bicameral,Sub-Saharan Africa,Upper chamber,Senate,Presidential-Parliamentary,350,Parliament,5,Yes,from 1981,80,80,45,35,43.8,15777,,7/30/18
2021,AF,Afghanistan,No,Bicameral,Asia,Upper chamber,House of Elders,Presidential system,352,Jirga (National Assembly),5,Yes,"from 1990 to 1991
from 2007 to 2022
from 2022",102,68,49,19,27.9,40099,No,1/10/15
2021,AF,Afghanistan,No,Bicameral,Asia,Lower chamber,House of the People,Presidential system,352,Jirga (National Assembly),5,Yes,"from 1990 to 1991
from 2007 to 2022
from 2022",250,248,181,67,27,40099,Yes,2018-10-20 to 2018-10-21
2021,AL,Albania,No,Unicameral,Europe,Lower chamber,Parliament,Parliamentary system,140,Albanian Parliament,4,Yes,from 1955,140,140,90,50,35.7,2850,Yes,4/25/21
2021,DZ,Algeria,No,Bicameral,Middle East and North Africa,Lower chamber,National People's Assembly,Presidential-Parliamentary,551,Barlaman (Parliament),5,Yes,"from 1977 to 1990
from 1993",407,407,374,33,8.1,44761,Yes,6/12/21
2021,DZ,Algeria,No,Bicameral,Middle East and North Africa,Upper chamber,Council of the Nation,Presidential-Parliamentary,551,Barlaman (Parliament),6,Yes,"from 1977 to 1990
from 1993",144,141,133,8,5.7,44761,Yes,12/29/18
2021,AD,Andorra,No,Unicameral,Europe,Lower chamber,General Council,Parliamentary system,28,Consell General (General Council),4,Yes,from 1995,28,28,15,13,46.4,78,,4/7/19
2021,AO,Angola,No,Unicameral,Sub-Saharan Africa,Lower chamber,National Assembly,Presidential-Parliamentary,220,Assembleia nacional (National Assembly),5,Yes,from 1986,220,220,155,65,29.5,34532,Yes,8/23/17
2021,AG,Antigua and Barbuda,No,Bicameral,Americas,Upper chamber,Senate,Parliamentary system,35,Parliament,5,No,Not applicable,17,17,8,9,52.9,92,No,3/26/18
2021,AG,Antigua and Barbuda,No,Bicameral,Americas,Lower chamber,House of Representatives,Parliamentary system,35,Parliament,5,No,Not applicable,18,18,16,2,11.1,92,No,3/21/18
2021,AR,Argentina,No,Bicameral,Americas,Lower chamber,Chamber of Deputies,Presidential system,329,Congreso de la nación (National Congress),4,Yes,"from 1933 to 1964
from 1973 to 1975
from 1984",257,257,142,115,44.7,45312,Yes,10/27/19
2021,AR,Argentina,No,Bicameral,Americas,Upper chamber,Senate,Presidential system,329,Congreso de la nación (National Congress),6,Yes,"from 1933 to 1964
from 1973 to 1975
from 1984",72,72,41,31,43.1,45312,Yes,10/27/19
2021,AM,Armenia,No,Unicameral,Europe,Lower chamber,National Assembly,Parliamentary system,107,Azgayin Zhoghov (National Assembly),5,Yes,from 1995,107,107,70,37,34.6,2870,Yes,6/20/21
2021,AU,Australia,No,Bicameral,Pacific,Lower chamber,House of Representatives,Parliamentary system,227,Parliament,3,Yes,"from 1913 to 1929
from 1956",151,151,104,47,31.1,25956,Yes,5/18/19
2021,AU,Australia,No,Bicameral,Pacific,Upper chamber,Senate,Parliamentary system,227,Parliament,6,Yes,"from 1913 to 1929
from 1956",76,75,35,40,53.3,25956,Yes,5/18/19
2021,AT,Austria,No,Bicameral,Europe,Lower chamber,National Council,Presidential-Parliamentary,244,Parlament (Parliament),5,Yes,from 1890,183,183,107,76,41.5,8967,Yes,9/29/19
2021,AZ,Azerbaijan,No,Unicameral,Europe,Lower chamber,National Assembly,Presidential-Parliamentary,125,Milli Majlis (National Assembly),5,Yes,from 1993,125,120,98,22,18.3,10234,No,2/9/20
2021,BS,Bahamas,No,Bicameral,Americas,Upper chamber,Senate,Parliamentary system,55,Parliament,5,No,from 2023,16,16,12,4,25,396,No,10/6/21
2021,BS,Bahamas,No,Bicameral,Americas,Lower chamber,House of Assembly,Parliamentary system,55,Parliament,5,No,from 2023,39,39,32,7,17.9,396,No,9/16/21
2021,BH,Bahrain,No,Bicameral,Middle East and North Africa,Lower chamber,Council of Representatives,Monarchy,80,Al-Majlis Al-Watani (National Assembly),4,Yes,from 2003,40,40,34,6,15,1502,No,2018-11-24 to 2018-12-01
2021,BH,Bahrain,No,Bicameral,Middle East and North Africa,Upper chamber,Shura Council,Monarchy,80,Al-Majlis Al-Watani (National Assembly),4,Yes,from 2003,40,40,,9,22.5,1502,No,12/9/18
2021,BD,Bangladesh,No,Unicameral,Asia,Lower chamber,Parliament,Parliamentary system,350,Jatiya Sangsad (Parliament),5,Yes,"from 1972 to 1974
from 1986 to 2007
from 2009",350,350,277,73,20.9,167659,No,12/30/18
2021,BB,Barbados,No,Bicameral,Americas,Upper chamber,Senate,Parliamentary system,51,Parliament of Barbados (Parlement de Barbade),5,No,Not applicable,21,21,12,9,42.9,282,No,6/5/18
2021,BB,Barbados,No,Bicameral,Americas,Lower chamber,House of Assembly,Parliamentary system,51,Parliament of Barbados (Parlement de Barbade),5,No,Not applicable,30,30,,6,20,282,No,5/24/18
2021,BY,Belarus,No,Bicameral,Europe,Lower chamber,House of Representatives,Presidential-Parliamentary,174,Natsionalnoye Sobranie (National Assembly),4,Yes,from 1995,110,110,66,44,40,9251,No,11/17/19
2021,BY,Belarus,No,Bicameral,Europe,Upper chamber,Council of the Republic,Presidential-Parliamentary,174,Natsionalnoye Sobranie (National Assembly),4,Yes,from 1995,64,60,45,15,25,9251,No,11/7/19
2021,BE,Belgium,No,Bicameral,Europe,Upper chamber,Senate,Parliamentary system,210,Parlement fédéral - Federaal Parlement - Föderales Parlament (Federal Parliament),5,Yes,from 1889,60,59,31,29,49.2,11571,Yes,7/4/19
2021,BE,Belgium,No,Bicameral,Europe,Lower chamber,House of Representatives,Parliamentary system,210,Parlement fédéral - Federaal Parlement - Föderales Parlament (Federal Parliament),5,Yes,from 1889,150,150,87,63,42,11571,Yes,5/26/19
2021,BZ,Belize,No,Bicameral,Americas,Upper chamber,Senate,Parliamentary system,45,National Assembly,5,No,Not applicable,13,14,9,5,35.7,395,No,12/11/20
2021,BZ,Belize,No,Bicameral,Americas,Lower chamber,House of Representatives,Parliamentary system,45,National Assembly,5,No,Not applicable,32,32,28,4,12.5,395,No,11/11/20
2021,BJ,Benin,No,Unicameral,Sub-Saharan Africa,Lower chamber,National Assembly,Presidential system,83,Assemblée nationale (National Assembly),4,Yes,"1963
from 1981 to 1989
from 1992",83,81,75,6,7.4,13413,Yes,4/28/19
2021,BT,Bhutan,No,Bicameral,Asia,Upper chamber,National Council,Monarchy,72,Chi Tshog (Parliament),5,Yes,from 2013,25,24,21,3,12.5,775,No,4/20/18
2021,BT,Bhutan,No,Bicameral,Asia,Lower chamber,National Assembly,Monarchy,72,Chi Tshog (Parliament),5,Yes,from 2013,47,46,38,8,17.4,775,No,10/18/18
2021,BO,Bolivia (Plurinational State of),No,Bicameral,Americas,Upper chamber,Chamber of Senators,Presidential system,166,Asamblea Legislativa Plurinacional (Plurinational Legislative Assembly),5,Yes,"1979
from 1983",36,36,16,20,55.6,11937,Yes,10/18/20
2021,BO,Bolivia (Plurinational State of),No,Bicameral,Americas,Lower chamber,Chamber of Deputies,Presidential system,166,Asamblea Legislativa Plurinacional (Plurinational Legislative Assembly),5,Yes,"1979
from 1983",130,130,70,60,46.2,11937,Yes,10/18/20
2021,BA,Bosnia and Herzegovina,No,Bicameral,Europe,Upper chamber,House of Peoples,Parliamentary system,57,Skupstina (Parliamentary Assembly),4,Yes,from 1994,15,15,12,3,20,3245,No,2/28/19
2021,BA,Bosnia and Herzegovina,No,Bicameral,Europe,Lower chamber,House of Representatives,Parliamentary system,57,Skupstina (Parliamentary Assembly),4,Yes,from 1994,42,42,31,11,26.2,3245,Yes,10/7/18
2021,BW,Botswana,No,Unicameral,Sub-Saharan Africa,Lower chamber,National Assembly,Parliamentary system,65,Parliament,5,Yes,from 1992,65,63,56,7,11.1,2401,No,10/23/19
2021,BR,Brazil,No,Bicameral,Americas,Upper chamber,Federal Senate,Presidential system,594,Congresso nacional (National Congress),8,Yes,from 1925,81,81,67,14,17.3,209550,No,10/7/18
2021,BR,Brazil,No,Bicameral,Americas,Lower chamber,Chamber of Deputies,Presidential system,594,Congresso nacional (National Congress),4,Yes,from 1925,513,513,437,76,14.8,209550,Yes,10/7/18
2021,BN,Brunei Darussalam,No,Unicameral,Asia,Lower chamber,Legislative Council,Monarchy,45,Majlis Mesyuarat Negara (Legislative Council),5,No,Not applicable,45,33,,3,9.1,452,No,1/13/17
2021,BG,Bulgaria,No,Unicameral,Europe,Lower chamber,National Assembly,Parliamentary system,240,Narodno sabranie (National Assembly),4,Yes,"from 1896 to 1949
from 1954",240,240,186,54,22.5,6877,,7/11/21
2021,BF,Burkina Faso,No,Unicameral,Sub-Saharan Africa,Lower chamber,Transitional Legislative Assembly,Presidential-Parliamentary,127,Parlement (Parliament),,Yes,"from 1972 to 1973
from 1979 to 1980
from 1993",127,127,119,8,6.3,21995,Yes,11/22/20
2021,BI,Burundi,No,Bicameral,Sub-Saharan Africa,Upper chamber,Senate,Presidential system,162,Parlement (Parliament),5,Yes,"from 1985 to 1986
from 1994 to 1995
from 1999",39,39,23,16,41,12965,Yes,7/20/20
2021,BI,Burundi,No,Bicameral,Sub-Saharan Africa,Lower chamber,National Assembly,Presidential system,162,Parlement (Parliament),5,Yes,"from 1985 to 1986
from 1994 to 1995
from 1999",123,123,76,47,38.2,12965,Yes,5/20/20
2021,CV,Cabo Verde,No,Unicameral,Sub-Saharan Africa,Lower chamber,National Assembly,Parliamentary system,72,Assembleia Nacional (National Assembly),5,Yes,from 1982,72,72,44,28,38.9,517,Yes,4/18/21
2021,KH,Cambodia,No,Bicameral,Asia,Lower chamber,National Assembly,Parliamentary system,187,Parliament,5,Yes,from 1997,125,125,99,26,20.8,16974,No,7/29/18
2021,KH,Cambodia,No,Bicameral,Asia,Upper chamber,Senate,Parliamentary system,187,Parliament,6,Yes,from 1997,62,62,52,10,16.1,16974,No,2/25/18
2021,CM,Cameroon,No,Bicameral,Sub-Saharan Africa,Upper chamber,Senate,Presidential-Parliamentary,280,Parlement - Parliament,5,Yes,from 1963,100,100,,26,26,26916,No,3/25/18
2021,CM,Cameroon,No,Bicameral,Sub-Saharan Africa,Lower chamber,National Assembly,Presidential-Parliamentary,280,Parlement - Parliament,5,Yes,from 1963,180,180,119,61,33.9,26916,,2020-02-09 to 2020-03-22
2021,CA,Canada,No,Bicameral,Americas,Lower chamber,House of Commons,Parliamentary system,443,Parliament of Canada - Parlement du Canada,4,Yes,"from 1912 to 1932
from 1960",338,338,235,103,30.5,38454,Yes,9/20/21
2021,CF,Central African Republic,No,Unicameral,Sub-Saharan Africa,Lower chamber,National Assembly,Presidential-Parliamentary,140,Assemblée nationale (National Assembly),5,Yes,"from 1962 to 1965
from 1988 to 1992
from 1994 to 1997
2002
from 2017 to 2024
from 2024",140,140,122,18,12.9,5112,Yes,2020-12-27 to 2021-07-25
2021,TD,Chad,No,Unicameral,Sub-Saharan Africa,Lower chamber,Transitional National Council,Transitional system,93,Conseil national de transition (Transitional National Council),,Yes,from 2011,93,93,64,29,31.2,17828,No,9/24/21
2021,CL,Chile,No,Bicameral,Americas,Upper chamber,Senate,Presidential system,205,Congreso Nacional (National Congress),8,Yes,"from 1958 to 1972
from 1990",50,50,38,12,24,19456,Yes,11/19/17
2021,CL,Chile,No,Bicameral,Americas,Lower chamber,Chamber of Deputies,Presidential system,205,Congreso Nacional (National Congress),4,Yes,"from 1958 to 1972
from 1990",155,155,100,55,35.5,19456,Yes,11/19/17
2021,CN,China,No,Unicameral,Asia,Lower chamber,National People's Congress,Communist system,3000,Quanguo Renmin Daibiao Dahui (National People's Congress),5,Yes,from 1984,3000,2975,2233,742,24.9,1426437,Yes,3/5/18
2021,CO,Colombia,No,Bicameral,Americas,Lower chamber,House of Representatives,Presidential system,280,Congreso (Congress),4,Yes,"from 1931 to 1934
from 1973 to 1976
from 1979",172,167,136,31,18.6,51188,Yes,2018-03-11 to 2018-03-18
2021,CO,Colombia,No,Bicameral,Americas,Upper chamber,Senate,Presidential system,280,Congreso (Congress),4,Yes,"from 1931 to 1934
from 1973 to 1976
from 1979",108,105,81,24,22.9,51188,Yes,2018-03-11 to 2018-03-18
2021,KM,Comoros,No,Unicameral,Sub-Saharan Africa,Lower chamber,Assembly of the Union,Presidential-Parliamentary,24,Assemblée de l'Union (Assembly of the Union),5,Yes,"from 1979 to 1987
from 1994 to 1996
from 2008 to 2010
from 2016",24,24,20,4,16.7,818,No,2020-01-19 to 2020-02-23
2021,CG,Congo,No,Bicameral,Sub-Saharan Africa,Upper chamber,Senate,Presidential-Parliamentary,223,Parlement (Parliament),6,Yes,"from 1981 to 2024
from 2024",72,69,56,13,18.8,5892,Yes,8/31/17
2021,CG,Congo,No,Bicameral,Sub-Saharan Africa,Lower chamber,National Assembly,Presidential-Parliamentary,223,Parlement (Parliament),5,Yes,"from 1981 to 2024
from 2024",151,151,134,17,11.3,5892,Yes,2017-07-16 to 2017-07-30
2021,CR,Costa Rica,No,Unicameral,Americas,Lower chamber,Legislative Assembly,Presidential system,57,Asamblea Legislativa (Legislative Assembly),4,Yes,from 1971,57,57,31,26,45.6,5060,Yes,2/4/18
2021,CI,Côte d'Ivoire,No,Bicameral,Sub-Saharan Africa,Upper chamber,Senate,Presidential-Parliamentary,354,Parlement (Parliament),5,Yes,"from 1968 to 1999
from 2001",99,99,80,19,19.2,29640,Yes,3/25/18
2021,CI,Côte d'Ivoire,No,Bicameral,Sub-Saharan Africa,Lower chamber,National Assembly,Presidential-Parliamentary,354,Parlement (Parliament),5,Yes,"from 1968 to 1999
from 2001",255,254,218,36,14.2,29640,Yes,2021-03-06 to 2021-06-12
2021,HR,Croatia,No,Unicameral,Europe,Lower chamber,Croatian Parliament,Parliamentary system,151,Hrvatski Sabor (Croatian Parliament),4,Yes,from 1992,151,151,103,48,31.8,3925,Yes,7/5/20
2021,CU,Cuba,No,Unicameral,Americas,Lower chamber,National Assembly of the People's Power,Communist system,605,Asamblea nacional del Poder popular (National Assembly of the People's Power),5,Yes,"from 1925 to 1932
from 1977",605,586,273,313,53.4,11122,No,3/11/18
2021,CY,Cyprus,No,Unicameral,Europe,Lower chamber,House of Representatives,Presidential system,80,Vouli Antiprosopon (House of Representatives),5,Yes,from 1978,80,56,48,8,14.3,1317,Yes,5/30/21
2021,CZ,Czech Republic,No,Bicameral,Europe,Upper chamber,Senate,Parliamentary system,281,Parlament (Parliament),6,Yes,"from 1921 to 1949
from 1955",81,81,69,12,14.8,10531,Yes,2020-10-02 to 2020-10-10
2021,CZ,Czech Republic,No,Bicameral,Europe,Lower chamber,Chamber of Deputies,Parliamentary system,281,Parlament (Parliament),4,Yes,"from 1921 to 1949
from 1955",200,200,149,51,25.5,10531,Yes,2021-10-08 to 2021-10-09
2021,KP,Democratic People's Republic of Korea,No,Unicameral,Asia,Lower chamber,Supreme People's Assembly,Communist system,687,Choe Go In Min Hoe Ui (Supreme People's Assembly),5,Yes,from 1973,687,687,566,121,17.6,26233,,3/10/19
2021,CD,Democratic Republic of the Congo,No,Bicameral,Sub-Saharan Africa,Upper chamber,Senate,Presidential-Parliamentary,609,Parliament (Parlement),5,Yes,"1963
from 1966 to 1991
from 1994 to 1996
from 2004",109,109,83,26,23.9,99149,No,3/15/19
2021,CD,Democratic Republic of the Congo,No,Bicameral,Sub-Saharan Africa,Lower chamber,National Assembly,Presidential-Parliamentary,609,Parliament (Parlement),5,Yes,"1963
from 1966 to 1991
from 1994 to 1996
from 2004",500,500,436,64,12.8,99149,No,2018-12-30 to 2019-03-31
2021,DK,Denmark,No,Unicameral,Europe,Lower chamber,The Danish Parliament,Parliamentary system,179,Folketinget (Parliament),4,Yes,from 1889,179,179,108,71,39.7,5857,No,6/5/19
